seed,Team/Year,AdjTempo,AdjOE,AdjDE,AdjEM,OppeFGPct,OppTOPct,OppORPct,OppFTRate,eFGPct,TOPct,ORPct,FTRate
16.0,2017 South Dakota St.,67.0521,110.782,112.116,-1.33359,53.7605145967343,16.1993297202475,28.90559732665,27.115289460663,53.1880108991826,18.3650155117245,27.0833333333333,39.9455040871935
16.0,2017 Texas Southern,68.4526,103.622,107.286,-3.66476,49.1244675816375,19.0800403616238,35.0904799370574,32.2763842877425,48.0168567178979,16.5931120238908,31.4756671899529,44.2240951908775
15.0,2017 Troy,68.0509,109.892,107.217,2.67571,50.1710654936461,17.5481957488878,29.7838270616493,32.7956989247312,51.5515515515516,17.8365463832592,30.7629204265792,40.0900900900901
16.0,2017 UC Davis,68.4821,97.8508,102.603,-4.75235,48.6714358712315,19.6289871380124,28.2971619365609,33.0608073582013,48.3879492600423,20.25411411693,29.0322580645161,40.8033826638478
3.0,2017 UCLA,73.179,122.757,99.8057,22.9515,48.7136229439055,15.8444769075177,28.581220013708,25.3901307465205,59.7844827586207,15.132786455407,29.1171477079796,26.8103448275862
12.0,2017 UNC Wilmington,70.0795,117.706,105.319,12.3867,53.2417582417582,20.1662205034014,28.4780578898226,39.6703296703297,55.0216242191254,13.8750491497762,32.5041459369818,30.8024987986545
11.0,2017 USC,68.8968,112.508,100.168,12.3407,50.0891662951404,17.8466549860573,31.3169984686064,23.9857333927775,52.1972884525479,15.714532487723,31.0096153846154,36.7928938756428
10.0,2017 VCU,68.1834,110.018,95.716,14.3025,47.4960463890353,20.9949095513563,27.4877650897227,40.9066947812335,50.9512195121951,17.7680654763424,31.2803889789303,36.4390243902439
9.0,2017 Vanderbilt,65.5596,112.303,96.065,16.2376,48.0532281912272,16.0731135826292,26.9992082343626,30.6554953178906,52.1097046413502,18.2359863866241,24.8048568950564,34.8101265822785
13.0,2017 Vermont,64.3336,110.832,98.9477,11.8847,48.5752688172043,19.5952565965066,27.0962047661077,26.4516129032258,55.3484602917342,16.9825557169724,29.8464491362764,34.2517558076715
1.0,2017 Villanova,63.9872,122.753,91.9756,30.7772,48.1417244796829,20.1320236922131,27.7957860615883,22.0515361744301,57.5205338809035,17.0380495247783,30.2103250478011,34.958932238193
5.0,2017 Virginia,58.8864,113.686,87.0194,26.6671,46.1003627569528,20.6846374476119,24.5179063360882,33.7968561064087,52.3861766319254,15.5856337977355,28.2588011417697,26.0010970927043
9.0,2017 Virginia Tech,68.2782,117.358,102.419,14.9395,50.9610645638245,16.5224190460784,30.4713804713805,27.3040906850665,56.9222283507998,17.1695111758203,23.4375,40.8714837286266
11.0,2017 Wake Forest,70.4705,120.873,103.6,17.2722,52.6694045174538,16.2278662891434,27.6450511945392,37.9876796714579,54.0664961636829,16.4391666314499,30.7218309859155,40.7161125319693
4.0,2017 West Virginia,69.8998,116.472,89.6731,26.7991,48.8193018480493,27.5725876314588,31.8654923939151,42.4537987679671,51.2858979854265,16.9534153679916,37.8992193044713,38.8769824260609
10.0,2017 Wichita St.,68.6272,119.636,93.2236,26.4121,43.8493080471553,19.4281884039289,24.1560390097524,35.2127114300359,54.0895813047712,16.2520302147516,34.2600163532298,40.3115871470302
13.0,2017 Winthrop,70.9519,106.436,101.809,4.62694,46.7112299465241,18.6158599609774,28.4148397976391,34.4919786096257,53.4909290819131,17.775714262026,26.3013698630137,38.1528312259483
8.0,2017 Wisconsin,63.2884,113.589,91.2963,22.2926,47.5413948820873,19.5346046001511,25.82995951417,28.0481685900652,52.0833333333333,17.0100052768265,35.7976653696498,32.9119850187266
11.0,2017 Xavier,67.1917,114.744,99.4255,15.3189,51.5625,17.4580132857788,25.5401234567901,33.3955223880597,51.8854748603352,18.3809038559522,34.5329249617152,41.0614525139665
9.0,2018 Alabama,68.7962,108.459,94.6334,13.8252,47.8178368121442,18.6946426184382,30.8888888888889,36.4800759013283,51.873417721519,20.3185416594466,29.3398533007335,41.9240506329114
4.0,2018 Arizona,67.313,119.012,99.6425,19.3692,49.8534440644846,16.6563248393598,25.1215559157212,31.1675622862726,56.2905641537693,17.517858882775,33.2704995287465,36.9945082376435
11.0,2018 Arizona St.,71.5605,117.651,102.937,14.714,50.6513809275664,20.3521916712735,30.6244653550043,32.725377800938,53.75,14.7274298380734,27.9255319148936,41.3020833333333
7.0,2018 Arkansas,69.6899,117.32,101.685,15.635,50.4191321499014,19.4445408955402,31.683958499601,40.8284023668639,53.7753657385559,15.1191226146955,28.8414133114215,37.4233128834356
4.0,2018 Auburn,72.2946,118.196,97.5614,20.6348,49.6940336562978,20.6775297164353,28.0,38.092809790923,50.8087535680304,16.4298201235242,32.0977917981073,39.7716460513796
14.0,2018 Bucknell,71.4452,109.182,102.368,6.8137,47.8484565014032,17.0436305267766,27.5208491281274,34.5182413470533,53.9024390243902,17.0047181283136,27.0382695507488,42.5365853658537
13.0,2018 Buffalo,72.8022,114.284,103.791,10.4931,48.8201982067013,18.1237850680362,29.1187739463602,39.5469561113733,54.8059964726631,16.4726775300583,31.9359756097561,29.8500881834215
10.0,2018 Butler,67.8456,115.758,97.8916,17.8667,51.8935516888434,19.4759794576704,24.5887445887446,35.2610030706244,53.9907192575406,15.7336941486552,27.5979557069847,26.0788863109049
15.0,2018 Cal St. Fullerton,69.5384,104.984,103.669,1.3154,48.1989708404803,18.2393140122938,28.9400921658986,35.1629502572899,51.6487000634115,20.7028057749932,26.0042283298097,45.5928979074192
2.0,2018 Cincinnati,64.6798,113.155,86.158,26.9966,43.2877406281662,21.6085551380751,28.2090699461952,26.7983789260385,51.1904761904762,17.0261961691059,38.5048231511254,36.0
5.0,2018 Clemson,65.6205,113.774,93.5052,20.2693,47.2208558780128,17.3613300544381,26.2910798122066,27.1519921298574,52.9173008625063,17.4033671732139,27.2410791993037,33.4855403348554
13.0,2018 College of Charleston,64.6463,109.887,105.153,4.73418,49.8612652608213,17.7832321255941,27.9344858962693,32.0754716981132,52.734375,15.1435336069512,25.4562920268972,36.5513392857143
8.0,2018 Creighton,70.8444,116.454,99.1744,17.2792,50.1231527093596,15.8147415984185,24.5686113393591,24.8275862068966,57.4102175012645,15.5589775833498,22.5140712945591,26.4542235710673
12.0,2018 Davidson,64.1645,117.399,102.494,14.9051,51.2048192771084,16.167276192882,23.3754512635379,29.5728368017525,57.3906083244397,14.467875002153,22.6284584980237,24.5997865528282
2.0,2018 Duke,70.0021,122.602,93.467,29.1348,46.3832487309645,17.2736049614055,29.9658703071672,22.2504230118443,55.9222027972028,17.5018904895298,38.7802971071149,34.5716783216783
6.0,2018 Florida,66.7986,115.14,96.4262,18.7137,48.6382322713258,19.9980852897063,30.5764411027569,32.3227132579651,50.7021791767555,14.2114052909828,28.8522012578616,32.590799031477
9.0,2018 Florida St.,71.6051,115.822,99.9984,15.8239,48.3560356975106,19.3524740378742,29.7872340425532,32.3626115547205,53.2,17.8277336591326,32.2528363047002,36.9882352941176
15.0,2018 Georgia St.,66.8969,109.045,101.835,7.20921,47.0747562296858,20.5863554258719,33.3605887162715,38.569880823402,53.8644785600847,16.718076976518,25.6340579710145,30.8628904182107
4.0,2018 Gonzaga,68.9851,119.824,95.0891,24.7352,47.1074380165289,17.412768725902,23.1381055676067,29.0633608815427,57.0101724900487,16.0733249777557,33.04,32.0654577620522
6.0,2018 Houston,68.2176,115.787,95.2473,20.5396,45.5484896661367,19.1012586141138,25.7659073055774,41.6004239533651,53.2671829622459,17.47117308687,33.8308457711443,32.6234269119071
15.0,2018 Iona,70.6965,110.261,107.388,2.87263,52.4500475737393,18.7463386057411,30.8191403081914,28.639391056137,53.8757823784304,15.9586287699735,24.4127516778523,30.1396244583534
1.0,2018 Kansas,68.4279,120.933,97.6938,23.2388,49.131872674659,18.2459654473858,31.1688311688312,24.5969408846631,57.502113271344,16.6071062754649,29.3981481481481,27.0498732037194
9.0,2018 Kansas St.,65.5437,112.178,97.4236,14.7543,49.1409802930773,21.5977470267642,31.8887980376124,36.7862556846892,52.5691699604743,17.1404258767753,25.9164535379369,33.7944664031621
5.0,2018 Kentucky,68.5818,116.426,96.019,20.4069,46.7662801070473,16.8465792460576,30.979020979021,32.3371989295272,51.7966903073286,18.5853316911782,35.6507679870655,43.9716312056738
16.0,2018 LIU Brooklyn,71.3779,103.335,111.135,-7.80028,50.0234301780694,16.5472319292798,29.7628156082632,31.8181818181818,52.1255060728745,19.4601920733095,29.3921731890092,38.663967611336
15.0,2018 Lipscomb,74.8966,103.793,103.43,0.363623,51.9966722129784,19.9197853803769,24.2619926199262,38.4359400998336,51.5401540154015,19.9626236285067,27.4473924977127,40.5940594059406
11.0,2018 Loyola Chicago,65.3221,111.331,96.1911,15.1402,47.3915163334959,19.4345653214475,25.879593432369,25.2072159921989,57.6638477801269,19.1051659092196,22.1135029354207,32.2410147991543
13.0,2018 Marshall,74.8308,109.328,103.944,5.38402,49.8495270851247,18.3943212663352,32.3863636363636,28.847807394669,54.7200370198982,17.2003693788652,22.5677830940989,33.0865340120315
6.0,2018 Miami FL,67.0632,113.309,97.5988,15.7103,48.9679521998914,18.828260670871,28.1842818428184,28.0825638240087,53.083466241361,16.7717758888584,29.0942360475755,29.0802764486975
3.0,2018 Michigan,64.3592,115.9,92.7095,23.1909,47.7125693160813,19.5007873867248,24.8865355521936,29.8983364140481,53.9069359086918,14.0315143285524,25.4504504504505,30.684811237928
3.0,2018 Michigan St.,67.1449,119.983,93.6364,26.3461,42.6944971537002,14.6012122353138,26.5625,30.6925996204934,56.9138276553106,19.2033135129199,37.0201096892139,35.8717434869739
8.0,2018 Missouri,65.6199,113.275,97.803,15.4717,46.7265047518479,16.0320641282565,27.8565471226022,30.3062302006336,54.0714704159344,20.8232557068159,30.2941176470588,38.3128295254833
14.0,2018 Montana,67.9708,110.144,99.3132,10.8304,48.3843046739758,21.1974342272321,26.1343012704174,41.4310444316215,51.2105263157895,17.4437219161597,33.5106382978723,38.3157894736842
12.0,2018 Murray St.,67.3002,113.139,100.444,12.6951,47.1511627906977,18.0443343378506,27.6084949215143,30.4651162790698,54.9554896142433,17.5513197384558,32.8527291452111,37.3293768545994
7.0,2018 Nevada,69.4886,119.901,101.72,18.1814,49.4439501779359,17.9570111426285,29.2665214233842,30.1156583629893,54.781054512958,13.5245843415999,26.5940902021773,36.2823949955317
12.0,2018 New Mexico St.,68.2276,108.457,94.9001,13.5573,46.0149082568807,18.9964755328385,22.5265017667845,33.0275229357798,51.644908616188,17.3866047249708,33.8312829525483,29.0861618798956
2.0,2018 North Carolina,70.9501,121.959,96.9241,25.0348,50.0870700914236,16.2655071701586,25.4750175932442,25.9904222899434,52.027306578403,16.716283350394,37.4358974358974,28.0099296648738
16.0,2018 North Carolina Central,64.9456,98.1525,110.889,-12.7366,48.512709572742,16.7174735488464,29.9137931034483,34.3428880475933,50.4364429896345,20.8509148109238,32.9113924050633,30.3327877795963
9.0,2018 North Carolina St.,71.3548,116.426,101.294,15.1323,51.6137295081967,20.4021784666946,31.9578577699737,33.6577868852459,53.3836416747809,16.7574361122748,33.4166666666667,34.2259006815969
5.0,2018 Ohio St.,66.3996,116.15,95.0408,21.1094,48.7139917695473,17.915885346906,25.1644736842105,29.5267489711934,54.0656565656566,17.1015269220466,30.1716350496838,31.1111111111111
10.0,2018 Oklahoma,75.8225,115.128,100.709,14.419,51.0105649977033,16.766237242257,29.9610894941634,25.6775378961874,53.5402521823472,17.3318452456102,28.3082077051926,33.1716779825412
16.0,2018 Penn,68.8538,103.553,99.8577,3.69539,47.0,16.9142385059814,22.64631043257,31.7894736842105,52.8912466843501,16.6533505084598,23.7521514629948,33.368700265252
10.0,2018 Providence,67.0963,108.926,97.0075,11.9189,50.2921129503408,18.9629989032594,29.0218270008084,31.840311587147,49.607265586647,17.3861183974446,28.8732394366197,38.6352479135984
2.0,2018 Purdue,67.2291,123.248,96.5818,26.6663,46.9959035047792,17.7098087380276,28.023598820059,24.1693218024579,57.6776347162613,15.808084309783,28.0070237050044,35.6223175965665
16.0,2018 Radford,62.7351,103.581,103.629,-0.0477779,50.0558347292016,20.2447568354488,27.966881324747,31.714126186488,49.252536038441,18.7434602611346,31.9721980886186,31.1799252536038
7.0,2018 Rhode Island,68.6547,111.71,97.328,14.3818,50.3348214285714,22.6205674133001,27.9926335174954,40.625,51.1450381679389,15.3195260653506,30.996015936255,30.0572519083969
11.0,2018 San Diego St.,68.6523,111.286,97.1358,14.1504,48.590021691974,18.9626076916245,25.1101321585903,29.5553145336226,51.6753926701571,17.0086153299583,31.6308243727599,35.130890052356
8.0,2018 Seton Hall,69.3438,116.335,98.9994,17.3352,50.2673796791444,17.7240436315784,28.3980582524272,29.8006806028196,52.8702363724071,17.7651667026494,34.2668863261944,35.1664254703329
12.0,2018 South Dakota St.,70.2629,114.629,104.038,10.5907,50.0,14.2193960068668,23.2830820770519,25.5790533736153,54.2676501580611,13.9544383172979,24.5755138516533,35.3530031612223
11.0,2018 St. Bonaventure,69.2408,112.288,101.093,11.1954,49.0349504434012,20.404643310737,29.1222313371616,38.4454877412624,51.6334864726902,16.3488023247913,29.3265132139812,40.5308831036243
14.0,2018 Stephen F. Austin,71.1416,104.983,99.4206,5.56289,49.6209728363866,25.9467624860464,28.7090558766859,50.2210991787745,53.105763850028,20.7040947234548,31.9626168224299,40.5148293228875
11.0,2018 Syracuse,63.3993,107.705,94.1122,13.5929,46.2121212121212,19.4999246404831,30.3504847129008,31.3782991202346,46.9172932330827,19.167303324654,34.748427672956,40.4511278195489
6.0,2018 TCU,68.7039,120.625,101.705,18.9201,52.3493360572012,17.4386457402918,26.1101243339254,30.5413687436159,56.5636087176888,17.8214452809323,34.2325581395349,34.1611758743031
3.0,2018 Tennessee,66.1739,114.839,92.6901,22.1486,46.6875326030256,20.4460671481864,31.1093247588424,37.5586854460094,50.7703777335984,17.8638516284361,33.4160463192721,35.5367793240557
10.0,2018 Texas,65.2086,109.372,93.914,15.4577,48.2988165680473,18.0213606127263,29.0534979423868,26.232741617357,49.9751243781095,16.9612805766835,29.3973941368078,32.9850746268657
7.0,2018 Texas A&M,69.0256,111.204,94.2949,16.9086,46.870717222476,15.2574698029243,27.3894436519258,27.5468250342622,51.4622641509434,19.1727464454737,33.9889850511408,32.0283018867925
16.0,2018 Texas Southern,71.5742,105.281,112.94,-7.659,51.2068965517241,16.1815678267889,32.4618736383442,31.2068965517241,50.4500236854571,17.2071601538388,28.5276073619632,42.9180483183325
3.0,2018 Texas Tech,66.5709,114.03,92.0873,21.9424,46.339641434263,21.7772645750927,28.6044718581342,37.9482071713147,52.0038167938931,17.8856595336953,32.9554655870445,39.2652671755725
11.0,2018 UCLA,70.5038,116.447,102.063,14.3834,49.144893111639,14.5213152162639,26.8575851393189,29.6912114014252,53.7239324726912,16.5542993465408,28.4628378378378,35.5014895729891
16.0,2018 UMBC,68.1857,103.389,105.297,-1.9086,51.6172506738544,20.6685322697927,28.2918149466192,30.7816711590296,52.2024121657053,17.2311217856907,25.9382819015847,30.2569480859989
13.0,2018 UNC Greensboro,64.9776,105.672,96.6156,9.0562,47.6234003656307,21.3969092072422,23.8549618320611,39.3053016453382,51.6904384574749,19.7829182110063,33.7477797513321,25.9904912836767
1.0,2018 Villanova,68.277,127.384,95.9749,31.4091,48.4798000832986,18.1962200361977,27.0963270963271,26.6972094960433,59.5081967213115,15.0455126758444,29.5698924731183,29.4262295081967
1.0,2018 Virginia,59.1912,116.528,84.3753,32.1527,44.3041691133294,20.9071880558009,25.5686988171065,26.2477980035232,52.6843817787419,14.0349179078293,27.0114942528736,24.4577006507592
8.0,2018 Virginia Tech,68.6757,115.016,98.3773,16.6388,50.381679389313,18.5695446601838,29.431721798134,29.3638676844784,57.6675603217158,16.9827706361034,23.9067055393586,36.514745308311
5.0,2018 West Virginia,69.0413,119.151,97.3766,21.7748,49.8980632008155,23.3529215039893,30.1271860095389,44.1386340468909,50.4212299915754,16.0909655534853,36.9503546099291,31.3395113732098
4.0,2018 Wichita St.,68.6357,121.925,101.857,20.068,49.4276795005203,16.2904776999909,22.5993377483444,33.2466181061394,55.1020408163265,16.5483744445818,35.3711790393013,34.8432055749129
14.0,2018 Wright St.,68.2124,101.068,98.251,2.81674,48.3018867924528,21.0396707961161,25.3926701570681,29.8652291105121,48.5796948974224,18.6203246676099,28.7179487179487,35.3498158863756
1.0,2018 Xavier,70.4307,120.74,99.0492,21.6909,49.9315693430657,15.7203959428083,23.053199691596,25.6386861313869,55.8637469586375,17.2455089820359,30.2284710017575,41.021897810219
15.0,2019 Abilene Christian,66.0042,103.625,101.539,2.08626,49.8375568551007,23.2766338406446,28.4810126582278,38.2716049382716,51.9335347432024,17.3082661891973,27.005076142132,34.0181268882175
11.0,2019 Arizona St.,70.4917,109.774,98.5646,11.2091,48.5301444942701,18.9766994955561,26.9498069498069,38.5650224215247,50.6461232604374,18.6564176475298,31.699604743083,43.8369781312127
5.0,2019 Auburn,67.5363,119.571,96.2397,23.3317,51.7249640632487,24.6217547621468,32.8649492583919,36.3200766650695,54.387452310301,16.8211687939592,31.5939957112223,30.8605341246291
9.0,2019 Baylor,65.2511,113.517,98.2238,15.2935,49.1171749598716,18.568443569684,29.3916023993145,36.490101658641,51.1698880976602,19.6710827365299,37.910699241786,32.2990844354018
11.0,2019 Belmont,71.1231,114.834,101.76,13.0739,48.7085769980507,16.0419688061194,24.9603803486529,27.4366471734893,57.6108374384236,15.2042680851732,25.2707581227437,28.4729064039409
15.0,2019 Bradley,65.0632,100.892,101.25,-0.358275,47.6060935799782,18.4073629451781,26.7011197243755,35.6365614798694,49.7239094422971,18.8075230092037,26.6607617360496,36.2782992821645
6.0,2019 Buffalo,73.7602,114.89,94.5531,20.337,47.3461719116956,20.3466970082324,27.0110701107011,31.892907468295,53.3493870402802,15.871953493264,31.8673395818313,32.7057793345009
7.0,2019 Cincinnati,63.1993,111.566,94.515,17.0509,48.5821294810059,20.8187543736879,29.2894280762565,30.4975922953451,48.9593657086224,15.9639608117565,37.3956594323873,37.5619425173439
15.0,2019 Colgate,66.3489,110.038,105.751,4.2867,50.6602336211275,17.8289093823017,27.0676691729323,28.2376841036059,55.9159314997405,19.3398339062255,30.1957129543336,28.386092371562
1.0,2019 Duke,72.2115,120.084,88.0911,31.9925,44.9896480331263,19.3810621898806,29.5125164690382,23.9751552795031,53.5980148883375,17.5147376827069,35.6017191977077,33.2092638544251
16.0,2019 Fairleigh Dickinson,66.7742,106.184,110.432,-4.2487,51.9638242894057,20.2194469321934,33.2458442694663,29.405684754522,54.2377545404513,19.7359384185975,29.5411089866157,35.663181067694
10.0,2019 Florida,62.6903,110.219,91.895,18.3239,48.0949895615866,22.4096782595292,32.2341302555647,33.6116910229645,49.7518610421836,17.8597056337804,30.6688417618271,29.9255583126551
4.0,2019 Florida St.,68.2507,112.987,90.4293,22.5574,47.2423802612482,20.3208813412551,26.9984917043741,35.6555394291243,50.4836480884385,18.9353667043514,32.8416149068323,35.836020267158
16.0,2019 Gardner Webb,67.0883,107.475,108.218,-0.743522,50.4634397528321,18.2377290218505,31.25,27.600411946447,54.755125284738,17.0278551063961,22.4206349206349,38.3257403189066
14.0,2019 Georgia St.,69.8602,107.886,102.289,5.59737,50.3028773346795,20.9543623803046,33.7981952420016,30.9439676930843,53.7447257383966,16.3879331039449,23.0165649520488,35.4430379746835
1.0,2019 Gonzaga,69.7687,125.125,92.336,32.7887,44.1710992907801,18.9696381664576,26.7711171662125,25.886524822695,58.9772219740956,14.9182383983719,31.5338474721508,35.328271549799
3.0,2019 Houston,66.1482,114.118,91.6934,22.4249,42.5307125307125,18.190598840953,25.954738330976,37.2972972972973,52.1334543803904,16.5003219575016,34.3655589123867,31.6386745347254
16.0,2019 Iona,70.5217,106.514,109.593,-3.07828,52.3008411677387,18.5577407967726,30.7565789473684,28.5007422068283,53.0047443331576,17.326220240465,25.1989389920424,36.8476541908276
10.0,2019 Iowa,69.3715,117.163,101.207,15.9555,51.4971482889734,18.3392663283597,29.3695131683959,28.8022813688213,52.666999002991,17.1678153954909,29.8347107438017,42.3230309072782
6.0,2019 Iowa St.,67.6056,118.992,97.1452,21.8472,48.4024797329518,18.7607483454062,30.1008533747091,23.6051502145923,54.7630679042501,16.2593152326854,28.2740676496097,30.0439667806546
4.0,2019 Kansas,69.9355,112.746,92.0406,20.7051,47.8191731031349,18.1537517591317,27.8818443804035,27.8055429350295,52.5845864661654,18.8160130894004,30.0559552358113,32.4718045112782
4.0,2019 Kansas St.,63.0414,107.96,87.7377,20.2225,48.2349537037037,22.8267330936677,25.6906077348066,30.7291666666667,49.3343982960596,17.4370877798851,28.5338015803336,30.5644302449414
2.0,2019 Kentucky,65.8287,118.223,90.8094,27.4133,46.6494845360825,17.9287143933835,25.4681647940075,26.8041237113402,52.9512195121951,18.6075298603936,36.7835757057314,41.9024390243902
3.0,2019 LSU,69.8753,118.485,97.5196,20.9656,49.9040767386091,20.0982161844051,30.7572209211553,33.1414868105516,51.1563367252544,17.9222282116841,36.7635506677141,37.095282146161
12.0,2019 Liberty,61.7759,110.565,99.7435,10.8215,48.9306358381503,20.4366109286877,26.3837638376384,32.6589595375723,55.9217877094972,17.1704858944225,25.2791878172589,26.7039106145251
